transacao_id,cliente_id,data_compra,valor_compra,meio_pagamento,campanha
1692,259,2026-08-19,136,pix,dia_pais
1693,3,2026-08-20,177,pix,black_friday
1694,84,2026-08-21,222,cartão,dia_maes
1695,156,2026-08-22,103,cartão,black_friday
1696,663,2026-08-23,107,cartão,sem_campanha
1697,176,2026-08-24,136,cartão,sem_campanha
1698,707,2026-08-25,161,pix,sem_campanha
1699,938,2026-08-26,111,cartão,sem_campanha
1700,472,2026-08-27,184,cartão,volta_as_aulas
1701,619,2026-08-28,104,cartão,natal
1702,424,2026-08-29,54,cartão,black_friday
1703,134,2026-08-30,176,cartão,dia_pais
1704,788,2026-08-31,182,cartão,sem_campanha
1705,907,2026-09-01,202,cartão,sem_campanha
1706,864,2026-09-02,50,cartão,volta_as_aulas
1707,380,2026-09-03,116,cartão,dia_pais
1708,667,2026-09-04,137,cartão,volta_as_aulas
1709,277,2026-09-05,237,cartão,volta_as_aulas
1710,236,2026-09-06,142,cartão,sem_campanha
1711,752,2026-09-07,82,cartão,sem_campanha
1712,882,2026-09-08,164,boleto,sem_campanha
1713,13,2026-09-09,215,cartão,sem_campanha
1714,342,2026-09-10,204,boleto,volta_as_aulas
1715,35,2026-09-11,178,boleto,sem_campanha
1716,559,2026-09-12,163,boleto,sem_campanha
1717,214,2026-09-13,36,cartão,volta_as_aulas
1718,412,2026-09-14,151,cartão,volta_as_aulas
1719,405,2026-09-15,158,cartão,sem_campanha
1720,494,2026-09-16,142,cartão,volta_as_aulas
1721,658,2026-09-17,185,pix,ano_novo
1722,159,2026-09-18,141,cartão,dia_maes
1723,956,2026-09-19,131,pix,sem_campanha
1724,637,2026-09-20,201,boleto,ano_novo
1725,110,2026-09-21,129,cartão,ano_novo
1726,549,2026-09-22,153,cartão,sem_campanha
1727,789,2026-09-23,194,cartão,sem_campanha
1728,526,2026-09-24,99,cartão,sem_campanha
1729,985,2026-09-25,94,cartão,black_friday
1730,347,2026-09-26,217,pix,volta_as_aulas
1731,744,2026-09-27,120,cartão,dia_pais
1732,828,2026-09-28,184,cartão,dia_maes
1733,636,2026-09-29,61,cartão,sem_campanha
1734,279,2026-09-30,24,cartão,sem_campanha
1735,479,2026-10-01,168,cartão,volta_as_aulas
1736,111,2026-10-02,143,cartão,natal
1737,636,2026-10-03,168,cartão,black_friday
1738,925,2026-10-04,243,cartão,volta_as_aulas
1739,431,2026-10-05,88,cartão,black_friday
1740,542,2026-10-06,151,cartão,sem_campanha
1741,115,2026-10-07,223,pix,sem_campanha
1742,90,2026-10-08,95,cartão,sem_campanha
1743,212,2026-10-09,120,cartão,natal
1744,550,2026-10-10,61,cartão,dia_pais
1745,595,2026-10-11,261,cartão,sem_campanha
1746,539,2026-10-12,39,pix,volta_as_aulas
1747,729,2026-10-13,189,boleto,black_friday
1748,360,2026-10-14,84,cartão,natal
1749,486,2026-10-15,97,boleto,sem_campanha
1750,372,2026-10-16,203,boleto,sem_campanha
1751,215,2026-10-17,112,cartão,sem_campanha
1752,733,2026-10-18,182,boleto,natal
1753,15,2026-10-19,219,cartão,sem_campanha
1754,955,2026-10-20,160,cartão,sem_campanha
1755,259,2026-10-21,194,boleto,dia_maes
1756,778,2026-10-22,154,cartão,sem_campanha
1757,463,2026-10-23,156,boleto,ano_novo
1758,120,2026-10-24,118,cartão,sem_campanha
1759,976,2026-10-25,246,boleto,sem_campanha
1760,913,2026-10-26,187,cartão,dia_pais
1761,128,2026-10-27,176,cartão,ano_novo
1762,723,2026-10-28,188,cartão,volta_as_aulas
1763,523,2026-10-29,116,boleto,sem_campanha
1764,688,2026-10-30,196,cartão,ano_novo
1765,645,2026-10-31,227,cartão,sem_campanha
1766,325,2026-11-01,80,cartão,black_friday
1767,320,2026-11-02,177,cartão,sem_campanha
1768,506,2026-11-03,153,pix,dia_pais
1769,526,2026-11-04,124,cartão,dia_maes
1770,50,2026-11-05,95,cartão,sem_campanha
1771,922,2026-11-06,202,cartão,black_friday
1772,584,2026-11-07,160,cartão,dia_maes
1773,69,2026-11-08,139,cartão,dia_maes
1774,391,2026-11-09,177,boleto,volta_as_aulas
1775,383,2026-11-10,143,pix,dia_pais
1776,16,2026-11-11,114,cartão,sem_campanha
1777,439,2026-11-12,156,cartão,sem_campanha
1778,846,2026-11-13,148,pix,dia_pais
1779,869,2026-11-14,61,cartão,volta_as_aulas
1780,568,2026-11-15,118,cartão,dia_maes
1781,617,2026-11-16,86,cartão,sem_campanha
1782,132,2026-11-17,67,cartão,dia_pais
1783,996,2026-11-18,173,cartão,natal
1784,560,2026-11-19,116,pix,natal
1785,248,2026-11-20,202,cartão,dia_pais
1786,273,2026-11-21,58,boleto,sem_campanha
1787,623,2026-11-22,135,cartão,black_friday
1788,932,2026-11-23,119,cartão,dia_maes
1789,838,2026-11-24,71,cartão,natal
1790,848,2026-11-25,150,boleto,sem_campanha
1791,349,2026-11-26,75,cartão,sem_campanha
1792,484,2026-11-27,161,cartão,dia_maes
1793,550,2026-11-28,186,pix,dia_maes
1794,357,2026-11-29,163,boleto,sem_campanha
1795,752,2026-11-30,169,pix,natal
1796,318,2026-12-01,201,cartão,sem_campanha
1797,633,2026-12-02,148,boleto,dia_maes
1798,48,2026-12-03,108,cartão,black_friday
1799,10,2026-12-04,119,pix,sem_campanha
1800,233,2026-12-05,120,pix,sem_campanha
1801,36,2026-12-06,97,pix,sem_campanha
1802,413,2026-12-07,189,pix,sem_campanha
1803,462,2026-12-08,176,cartão,volta_as_aulas
1804,4,2026-12-09,66,boleto,sem_campanha
1805,44,2026-12-10,108,cartão,sem_campanha
1806,568,2026-12-11,95,boleto,ano_novo
1807,554,2026-12-12,165,pix,dia_maes
1808,255,2026-12-13,203,cartão,dia_maes
1809,740,2026-12-14,172,cartão,dia_maes
1810,114,2026-12-15,114,boleto,sem_campanha
1811,749,2026-12-16,134,cartão,dia_pais
1812,397,2026-12-17,80,cartão,dia_maes
1813,174,2026-12-18,84,cartão,sem_campanha
1814,255,2026-12-19,192,cartão,black_friday
1815,466,2026-12-20,222,cartão,ano_novo
1816,929,2026-12-21,114,cartão,sem_campanha
1817,277,2026-12-22,152,cartão,volta_as_aulas
1818,464,2026-12-23,186,pix,dia_maes
1819,847,2026-12-24,66,cartão,volta_as_aulas
1820,502,2026-12-25,97,cartão,sem_campanha
1821,441,2026-12-26,249,cartão,ano_novo
1822,69,2026-12-27,102,cartão,black_friday
1823,509,2026-12-28,131,cartão,black_friday
1824,326,2026-12-29,119,boleto,sem_campanha
1825,742,2026-12-30,50,cartão,dia_pais
1826,67,2026-12-31,154,cartão,sem_campanha
1827,304,2027-01-01,148,pix,sem_campanha
1828,972,2027-01-02,159,cartão,ano_novo
1829,484,2027-01-03,145,cartão,sem_campanha
1830,929,2027-01-04,127,pix,black_friday
1831,548,2027-01-05,124,cartão,natal
1832,417,2027-01-06,124,boleto,sem_campanha
1833,159,2027-01-07,100,cartão,black_friday
1834,149,2027-01-08,108,cartão,sem_campanha
1835,27,2027-01-09,101,pix,sem_campanha
1836,987,2027-01-10,178,cartão,sem_campanha
1837,584,2027-01-11,165,cartão,ano_novo
1838,248,2027-01-12,151,pix,sem_campanha
1839,101,2027-01-13,247,cartão,natal
1840,702,2027-01-14,103,boleto,volta_as_aulas
1841,96,2027-01-15,205,boleto,volta_as_aulas
1842,384,2027-01-16,136,cartão,dia_pais
1843,282,2027-01-17,157,cartão,black_friday
1844,322,2027-01-18,183,cartão,sem_campanha
1845,396,2027-01-19,126,boleto,sem_campanha
1846,278,2027-01-20,97,cartão,sem_campanha
1847,529,2027-01-21,105,cartão,natal
1848,263,2027-01-22,44,cartão,dia_pais
1849,619,2027-01-23,180,cartão,sem_campanha
1850,580,2027-01-24,179,cartão,sem_campanha
1851,640,2027-01-25,229,pix,sem_campanha
1852,293,2027-01-26,170,cartão,sem_campanha
1853,294,2027-01-27,182,cartão,ano_novo
1854,608,2027-01-28,145,boleto,ano_novo
1855,395,2027-01-29,173,cartão,dia_pais
1856,513,2027-01-30,204,pix,dia_pais
1857,921,2027-01-31,159,cartão,sem_campanha
1858,810,2027-02-01,123,cartão,dia_pais
1859,180,2027-02-02,138,pix,ano_novo
1860,920,2027-02-03,187,cartão,dia_maes
1861,693,2027-02-04,125,cartão,natal
1862,235,2027-02-05,194,cartão,volta_as_aulas
1863,952,2027-02-06,245,pix,dia_maes
1864,831,2027-02-07,195,boleto,sem_campanha
1865,337,2027-02-08,187,cartão,dia_pais
1866,8,2027-02-09,167,boleto,ano_novo
1867,443,2027-02-10,111,cartão,dia_maes
1868,941,2027-02-11,106,cartão,dia_maes
1869,539,2027-02-12,106,boleto,dia_pais
1870,820,2027-02-13,177,boleto,sem_campanha
1871,658,2027-02-14,130,cartão,dia_pais
1872,91,2027-02-15,148,cartão,sem_campanha
1873,854,2027-02-16,170,cartão,natal
1874,272,2027-02-17,107,boleto,black_friday
1875,834,2027-02-18,124,boleto,sem_campanha
1876,5,2027-02-19,166,cartão,ano_novo
1877,594,2027-02-20,135,boleto,ano_novo
1878,899,2027-02-21,140,boleto,dia_maes
1879,219,2027-02-22,98,boleto,black_friday
1880,118,2027-02-23,140,cartão,volta_as_aulas
1881,593,2027-02-24,232,cartão,sem_campanha
1882,976,2027-02-25,127,cartão,natal
1883,582,2027-02-26,92,cartão,sem_campanha
1884,115,2027-02-27,197,boleto,dia_maes
1885,263,2027-02-28,176,pix,ano_novo
1886,306,2027-03-01,160,cartão,black_friday
1887,654,2027-03-02,84,pix,volta_as_aulas
1888,422,2027-03-03,91,cartão,natal
1889,1000,2027-03-04,73,cartão,black_friday
1890,207,2027-03-05,171,cartão,sem_campanha
1891,623,2027-03-06,200,cartão,sem_campanha
1892,303,2027-03-07,173,cartão,sem_campanha
1893,112,2027-03-08,247,cartão,black_friday
1894,417,2027-03-09,127,pix,sem_campanha
1895,555,2027-03-10,133,cartão,volta_as_aulas
1896,859,2027-03-11,155,cartão,sem_campanha
1897,285,2027-03-12,138,cartão,black_friday
1898,640,2027-03-13,174,pix,dia_maes
1899,185,2027-03-14,118,cartão,sem_campanha
1900,741,2027-03-15,80,pix,volta_as_aulas
1901,901,2027-03-16,60,cartão,sem_campanha
1902,221,2027-03-17,174,cartão,dia_pais
1903,864,2027-03-18,123,boleto,ano_novo
1904,444,2027-03-19,91,cartão,sem_campanha
1905,117,2027-03-20,119,cartão,sem_campanha
1906,70,2027-03-21,247,cartão,sem_campanha
1907,898,2027-03-22,94,cartão,dia_maes
1908,70,2027-03-23,186,boleto,natal
1909,622,2027-03-24,171,cartão,dia_maes
1910,427,2027-03-25,217,cartão,volta_as_aulas
1911,644,2027-03-26,143,cartão,sem_campanha
1912,568,2027-03-27,71,cartão,dia_pais
1913,989,2027-03-28,199,cartão,ano_novo
1914,443,2027-03-29,137,cartão,sem_campanha
1915,601,2027-03-30,213,cartão,dia_maes
1916,137,2027-03-31,190,cartão,sem_campanha
1917,504,2027-04-01,199,cartão,sem_campanha
1918,131,2027-04-02,268,cartão,black_friday
1919,218,2027-04-03,164,cartão,black_friday
1920,688,2027-04-04,222,boleto,black_friday
1921,171,2027-04-05,129,cartão,sem_campanha
1922,475,2027-04-06,177,pix,natal
1923,612,2027-04-07,124,cartão,sem_campanha
1924,992,2027-04-08,173,boleto,volta_as_aulas
1925,129,2027-04-09,168,cartão,sem_campanha
1926,57,2027-04-10,46,cartão,sem_campanha
1927,181,2027-04-11,119,boleto,sem_campanha
1928,246,2027-04-12,161,boleto,dia_maes
1929,144,2027-04-13,37,cartão,dia_maes
1930,51,2027-04-14,145,cartão,black_friday
1931,368,2027-04-15,200,cartão,volta_as_aulas
1932,459,2027-04-16,215,cartão,volta_as_aulas
1933,218,2027-04-17,110,cartão,sem_campanha
1934,616,2027-04-18,218,boleto,sem_campanha
1935,895,2027-04-19,210,cartão,natal
1936,567,2027-04-20,42,cartão,sem_campanha
1937,257,2027-04-21,155,cartão,natal
1938,858,2027-04-22,161,boleto,black_friday
1939,156,2027-04-23,225,boleto,sem_campanha
1940,565,2027-04-24,164,cartão,sem_campanha
1941,442,2027-04-25,219,cartão,black_friday
1942,841,2027-04-26,110,cartão,sem_campanha
1943,956,2027-04-27,70,cartão,sem_campanha
1944,699,2027-04-28,117,cartão,natal
1945,876,2027-04-29,228,boleto,dia_maes
1946,662,2027-04-30,196,boleto,sem_campanha
1947,776,2027-05-01,266,cartão,sem_campanha
1948,762,2027-05-02,77,cartão,dia_pais
1949,945,2027-05-03,202,cartão,natal
1950,810,2027-05-04,187,cartão,sem_campanha
1951,923,2027-05-05,135,pix,sem_campanha
1952,935,2027-05-06,188,cartão,ano_novo
1953,723,2027-05-07,156,cartão,natal
1954,25,2027-05-08,173,boleto,sem_campanha
1955,806,2027-05-09,184,cartão,sem_campanha
1956,853,2027-05-10,199,boleto,sem_campanha
1957,664,2027-05-11,154,boleto,sem_campanha
1958,536,2027-05-12,238,boleto,sem_campanha
1959,764,2027-05-13,139,cartão,sem_campanha
1960,60,2027-05-14,244,cartão,sem_campanha
1961,467,2027-05-15,93,cartão,sem_campanha
1962,434,2027-05-16,100,cartão,sem_campanha
1963,879,2027-05-17,103,boleto,sem_campanha
1964,66,2027-05-18,197,cartão,sem_campanha
1965,910,2027-05-19,109,cartão,black_friday
1966,565,2027-05-20,224,cartão,dia_pais
1967,928,2027-05-21,123,boleto,natal
1968,106,2027-05-22,169,cartão,dia_pais
1969,96,2027-05-23,182,cartão,black_friday
1970,988,2027-05-24,99,cartão,sem_campanha
1971,688,2027-05-25,80,boleto,volta_as_aulas
1972,551,2027-05-26,164,cartão,natal
1973,168,2027-05-27,136,cartão,ano_novo
1974,42,2027-05-28,174,cartão,natal
1975,879,2027-05-29,82,cartão,sem_campanha
1976,104,2027-05-30,132,boleto,dia_pais
1977,845,2027-05-31,140,boleto,dia_pais
1978,204,2027-06-01,28,cartão,sem_campanha
1979,520,2027-06-02,199,cartão,ano_novo
1980,975,2027-06-03,112,cartão,sem_campanha
1981,282,2027-06-04,224,pix,volta_as_aulas
1982,908,2027-06-05,115,cartão,dia_pais
1983,43,2027-06-06,123,boleto,ano_novo
1984,947,2027-06-07,87,boleto,black_friday
1985,110,2027-06-08,207,boleto,natal
1986,987,2027-06-09,172,pix,dia_maes
1987,210,2027-06-10,220,cartão,sem_campanha
1988,749,2027-06-11,139,pix,sem_campanha
1989,868,2027-06-12,147,boleto,natal
1990,831,2027-06-13,65,cartão,dia_maes
1991,49,2027-06-14,118,boleto,sem_campanha
1992,115,2027-06-15,158,boleto,black_friday
1993,155,2027-06-16,169,boleto,ano_novo
1994,649,2027-06-17,241,cartão,ano_novo
1995,503,2027-06-18,57,cartão,sem_campanha
1996,679,2027-06-19,161,cartão,dia_maes
1997,833,2027-06-20,131,boleto,sem_campanha
1998,711,2027-06-21,153,pix,volta_as_aulas
1999,986,2027-06-22,155,cartão,dia_maes
2000,71,2027-06-23,140,cartão,dia_pais
2001,519,2027-06-24,93,boleto,dia_pais
2002,712,2027-06-25,84,cartão,natal
2003,336,2027-06-26,136,cartão,sem_campanha
2004,67,2027-06-27,78,boleto,natal
2005,493,2027-06-28,144,cartão,sem_campanha
2006,650,2027-06-29,137,cartão,volta_as_aulas
2007,754,2027-06-30,27,boleto,dia_maes
2008,967,2027-07-01,246,cartão,natal
2009,213,2027-07-02,153,boleto,ano_novo
2010,181,2027-07-03,28,cartão,sem_campanha
2011,766,2027-07-04,162,cartão,sem_campanha
2012,613,2027-07-05,139,cartão,sem_campanha
2013,863,2027-07-06,84,cartão,volta_as_aulas
2014,599,2027-07-07,165,cartão,black_friday
2015,697,2027-07-08,102,cartão,sem_campanha
2016,603,2027-07-09,159,cartão,sem_campanha
2017,248,2027-07-10,114,cartão,dia_pais
2018,214,2027-07-11,104,cartão,black_friday
2019,359,2027-07-12,149,cartão,sem_campanha
2020,249,2027-07-13,68,cartão,sem_campanha
2021,638,2027-07-14,145,cartão,ano_novo
2022,923,2027-07-15,182,cartão,volta_as_aulas
2023,950,2027-07-16,213,cartão,sem_campanha
2024,881,2027-07-17,204,pix,natal
2025,516,2027-07-18,217,cartão,volta_as_aulas
2026,88,2027-07-19,127,cartão,black_friday
2027,663,2027-07-20,98,boleto,natal
2028,176,2027-07-21,190,cartão,sem_campanha
2029,723,2027-07-22,124,cartão,ano_novo
2030,426,2027-07-23,150,cartão,sem_campanha
2031,771,2027-07-24,187,cartão,volta_as_aulas
2032,603,2027-07-25,251,cartão,sem_campanha
2033,771,2027-07-26,176,cartão,ano_novo
2034,924,2027-07-27,160,boleto,black_friday
2035,703,2027-07-28,93,cartão,sem_campanha
2036,81,2027-07-29,208,cartão,natal
2037,927,2027-07-30,170,cartão,volta_as_aulas
2038,138,2027-07-31,132,cartão,volta_as_aulas
2039,433,2027-08-01,127,cartão,black_friday
2040,470,2027-08-02,129,boleto,black_friday
2041,350,2027-08-03,152,pix,sem_campanha
2042,126,2027-08-04,77,boleto,dia_pais
2043,881,2027-08-05,210,cartão,volta_as_aulas
2044,917,2027-08-06,201,pix,ano_novo
2045,868,2027-08-07,141,cartão,dia_pais
2046,309,2027-08-08,129,cartão,sem_campanha
2047,855,2027-08-09,148,cartão,sem_campanha
2048,230,2027-08-10,157,boleto,black_friday
2049,460,2027-08-11,134,cartão,sem_campanha
2050,345,2027-08-12,199,cartão,dia_pais
2051,310,2027-08-13,78,boleto,ano_novo
2052,953,2027-08-14,114,cartão,volta_as_aulas
2053,20,2027-08-15,188,cartão,dia_pais
2054,881,2027-08-16,166,cartão,black_friday
2055,561,2027-08-17,116,cartão,ano_novo
2056,647,2027-08-18,170,cartão,natal
2057,541,2027-08-19,110,cartão,natal
2058,560,2027-08-20,134,cartão,sem_campanha
2059,477,2027-08-21,202,boleto,dia_pais
2060,269,2027-08-22,196,pix,ano_novo
2061,3,2027-08-23,164,pix,dia_maes
2062,770,2027-08-24,97,cartão,sem_campanha
2063,16,2027-08-25,131,cartão,dia_maes
2064,606,2027-08-26,154,cartão,dia_pais
2065,358,2027-08-27,222,boleto,sem_campanha
2066,646,2027-08-28,60,pix,sem_campanha
2067,813,2027-08-29,106,boleto,sem_campanha
2068,839,2027-08-30,206,cartão,dia_maes
2069,133,2027-08-31,218,cartão,sem_campanha
2070,312,2027-09-01,146,boleto,sem_campanha
2071,967,2027-09-02,226,cartão,sem_campanha
2072,482,2027-09-03,113,cartão,sem_campanha
2073,895,2027-09-04,74,boleto,ano_novo
2074,544,2027-09-05,189,cartão,sem_campanha
2075,305,2027-09-06,214,cartão,ano_novo
2076,269,2027-09-07,213,cartão,ano_novo
2077,414,2027-09-08,106,cartão,natal
2078,25,2027-09-09,159,cartão,black_friday
2079,981,2027-09-10,191,cartão,black_friday
2080,316,2027-09-11,165,boleto,sem_campanha
2081,571,2027-09-12,222,cartão,natal
2082,725,2027-09-13,129,cartão,black_friday
2083,668,2027-09-14,146,cartão,dia_pais
2084,826,2027-09-15,161,cartão,ano_novo
2085,276,2027-09-16,191,cartão,sem_campanha
2086,930,2027-09-17,140,boleto,sem_campanha
2087,389,2027-09-18,196,cartão,dia_maes
2088,722,2027-09-19,230,cartão,sem_campanha
2089,444,2027-09-20,124,boleto,black_friday
2090,999,2027-09-21,141,cartão,sem_campanha
2091,427,2027-09-22,198,cartão,black_friday
2092,57,2027-09-23,246,cartão,sem_campanha
2093,697,2027-09-24,181,cartão,black_friday
2094,971,2027-09-25,110,cartão,sem_campanha
2095,566,2027-09-26,159,cartão,natal
2096,721,2027-09-27,198,cartão,black_friday
2097,368,2027-09-28,109,pix,sem_campanha
2098,941,2027-09-29,96,cartão,black_friday
2099,342,2027-09-30,132,cartão,sem_campanha
2100,805,2027-10-01,182,cartão,sem_campanha
2101,852,2027-10-02,81,cartão,ano_novo
2102,304,2027-10-03,115,cartão,dia_pais
2103,764,2027-10-04,163,cartão,sem_campanha
2104,374,2027-10-05,204,pix,sem_campanha
2105,950,2027-10-06,164,boleto,volta_as_aulas
2106,816,2027-10-07,168,cartão,dia_maes
2107,112,2027-10-08,200,boleto,dia_maes
2108,878,2027-10-09,229,cartão,dia_maes
2109,6,2027-10-10,224,cartão,ano_novo
2110,930,2027-10-11,47,pix,sem_campanha
2111,703,2027-10-12,154,pix,sem_campanha
2112,846,2027-10-13,195,cartão,sem_campanha
2113,944,2027-10-14,234,cartão,volta_as_aulas
2114,279,2027-10-15,182,cartão,dia_pais
2115,382,2027-10-16,107,cartão,sem_campanha
2116,852,2027-10-17,113,boleto,sem_campanha
2117,13,2027-10-18,115,cartão,sem_campanha
2118,303,2027-10-19,165,cartão,black_friday
2119,556,2027-10-20,126,cartão,ano_novo
2120,617,2027-10-21,-2,cartão,dia_pais
2121,160,2027-10-22,91,boleto,natal
2122,154,2027-10-23,127,boleto,sem_campanha
2123,754,2027-10-24,81,cartão,dia_maes
2124,181,2027-10-25,89,cartão,sem_campanha
2125,526,2027-10-26,252,cartão,dia_maes
2126,180,2027-10-27,149,cartão,ano_novo
2127,377,2027-10-28,130,cartão,sem_campanha
2128,804,2027-10-29,183,cartão,volta_as_aulas
2129,776,2027-10-30,207,cartão,sem_campanha
2130,168,2027-10-31,262,cartão,sem_campanha
2131,214,2027-11-01,235,boleto,sem_campanha
2132,150,2027-11-02,171,cartão,dia_pais
2133,16,2027-11-03,73,boleto,natal
2134,91,2027-11-04,99,cartão,volta_as_aulas
2135,120,2027-11-05,129,boleto,sem_campanha
2136,956,2027-11-06,175,cartão,volta_as_aulas
2137,253,2027-11-07,154,boleto,dia_maes
2138,60,2027-11-08,76,cartão,black_friday
2139,266,2027-11-09,67,pix,dia_pais
2140,409,2027-11-10,162,boleto,sem_campanha
2141,31,2027-11-11,156,cartão,natal
2142,21,2027-11-12,139,cartão,dia_pais
2143,731,2027-11-13,174,boleto,black_friday
2144,593,2027-11-14,212,pix,sem_campanha
2145,289,2027-11-15,165,boleto,sem_campanha
2146,543,2027-11-16,102,boleto,ano_novo
2147,498,2027-11-17,245,boleto,black_friday
2148,746,2027-11-18,141,cartão,dia_maes
2149,474,2027-11-19,152,cartão,volta_as_aulas
2150,405,2027-11-20,117,cartão,ano_novo
2151,548,2027-11-21,96,cartão,volta_as_aulas
2152,961,2027-11-22,100,cartão,sem_campanha
2153,132,2027-11-23,89,cartão,sem_campanha
2154,324,2027-11-24,0,cartão,natal
2155,858,2027-11-25,142,cartão,natal
2156,132,2027-11-26,205,cartão,dia_pais
2157,521,2027-11-27,100,cartão,volta_as_aulas
2158,30,2027-11-28,277,cartão,ano_novo
2159,627,2027-11-29,219,cartão,sem_campanha
2160,301,2027-11-30,149,boleto,natal
2161,4,2027-12-01,94,cartão,sem_campanha
2162,325,2027-12-02,70,boleto,sem_campanha
2163,509,2027-12-03,144,cartão,sem_campanha
2164,237,2027-12-04,153,cartão,sem_campanha
2165,535,2027-12-05,139,cartão,sem_campanha
2166,16,2027-12-06,203,cartão,natal
2167,534,2027-12-07,224,cartão,sem_campanha
2168,997,2027-12-08,173,cartão,black_friday
2169,584,2027-12-09,176,boleto,sem_campanha
2170,816,2027-12-10,134,pix,black_friday
2171,446,2027-12-11,149,pix,natal
2172,993,2027-12-12,170,pix,natal
2173,503,2027-12-13,134,cartão,black_friday
2174,956,2027-12-14,183,cartão,dia_pais
2175,230,2027-12-15,97,cartão,sem_campanha
2176,107,2027-12-16,113,cartão,dia_pais
